week_start,Agency,incident_type,num_incidents,call_to_pickup,call_to_dispatch,call_to_arrival,avg_travel_time
2019-06-24,NYPD,2. Serious,2710,4.07,263.26,645.49,6.37
2019-06-24,NYPD (Non-CIP),Dispute,5725,4.07,960.59,3478.75,41.97
2019-06-24,FDNY,3. Medical Emergencies,4208,4.31,269.52,566.65,4.95
2019-06-24,FDNY,4. Non-Medical Emergencies,3274,4.5,225.6,559.45,5.56
2019-06-24,NYPD (Non-CIP),Disorderly Person/Group/Noise,1834,4.16,900.84,3040.84,35.67
2019-06-24,NYPD (Non-CIP),Vehicle Accident,4194,4.6,1105.4,4881.86,62.94
2019-06-24,EMS,1. Life Threating Med Emergencies,10284,4.36,206.72,627.39,7.01
2019-06-24,NYPD (Non-CIP),Possible Crimes,9440,4.21,869.84,3491.99,43.7
2019-06-24,NYPD,1. Critical,1387,4.1,224.3,422.44,3.3
2019-06-24,NYPD,3. Non-Critical,644,4.37,596.9,1505.57,15.14
2019-06-24,NYPD (Non-CIP),Other Crimes (In Progress),3388,4.18,469.65,1167.64,11.63
2019-06-24,NYPD (Non-CIP),Police Officer/Security Holding Suspect,201,4.2,501.78,1901.87,23.33
2019-06-24,FDNY,1. Structural Fires,251,4.25,99.72,293.19,3.22
2019-06-24,FDNY,2. Non-Structural Fires,200,4.8,107.7,365.38,4.29
2019-06-24,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,301,4.57,554.08,2561.9,33.46
2019-06-24,NYPD (Non-CIP),Past Crime,3777,4.47,1094.64,4765.16,61.18
2019-06-24,NYPD (Non-CIP),Alarms,2764,4.26,819.64,3594.82,46.25
2019-06-24,EMS,2. Non-Life Threatening Med Emergencies,14227,4.37,360.15,1034.54,11.24
2019-06-17,EMS,1. Life Threating Med Emergencies,9795,4.08,189.74,599.34,6.83
2019-06-17,NYPD (Non-CIP),Alarms,2575,3.92,715.36,3242.52,42.12
2019-06-17,NYPD (Non-CIP),Disorderly Person/Group/Noise,1703,3.96,774.19,2616.26,30.7
2019-06-17,NYPD (Non-CIP),Police Officer/Security Holding Suspect,176,4.19,533.86,1779.74,20.76
2019-06-17,NYPD (Non-CIP),Past Crime,3638,4.15,953.92,4472.91,58.65
2019-06-17,FDNY,1. Structural Fires,222,4.01,101.52,300.32,3.31
2019-06-17,NYPD (Non-CIP),Investigate/Possible Crime,1,3.0,104.0,1259.0,19.25
2019-06-17,NYPD,1. Critical,1247,3.85,212.52,424.1,3.53
2019-06-17,EMS,2. Non-Life Threatening Med Emergencies,13854,4.02,282.22,917.12,10.58
2019-06-17,NYPD (Non-CIP),Dispute,5746,3.9,826.62,3167.01,39.01
2019-06-17,NYPD (Non-CIP),Other Crimes (In Progress),3264,3.94,438.69,1104.63,11.1
2019-06-17,NYPD (Non-CIP),Vehicle Accident,3929,4.23,934.87,4379.88,57.42
2019-06-17,NYPD,2. Serious,2523,4.01,245.18,572.94,5.46
2019-06-17,FDNY,4. Non-Medical Emergencies,2943,4.18,227.06,543.07,5.27
2019-06-17,NYPD (Non-CIP),Possible Crimes,8944,3.93,782.01,3382.24,43.34
2019-06-17,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,323,4.86,565.81,2916.35,39.18
2019-06-17,FDNY,2. Non-Structural Fires,145,4.52,134.45,378.12,4.06
2019-06-17,NYPD,3. Non-Critical,672,3.88,449.0,1094.06,10.75
2019-06-17,FDNY,3. Medical Emergencies,3882,4.04,260.42,554.83,4.91
2019-06-10,NYPD (Non-CIP),Disorderly Person/Group/Noise,1749,3.78,763.96,2560.68,29.95
2019-06-10,NYPD (Non-CIP),Alarms,2362,3.82,738.3,3297.5,42.65
2019-06-10,NYPD (Non-CIP),Investigate/Possible Crime,3,8.0,1667.67,2714.67,17.45
2019-06-10,NYPD (Non-CIP),Possible Crimes,8442,3.78,789.43,3530.34,45.68
2019-06-10,FDNY,3. Medical Emergencies,3672,3.9,260.6,547.99,4.79
2019-06-10,EMS,2. Non-Life Threatening Med Emergencies,13628,3.92,255.51,863.46,10.13
2019-06-10,NYPD (Non-CIP),Vehicle Accident,3842,3.94,967.37,4498.73,58.86
2019-06-10,NYPD (Non-CIP),Past Crime,3514,3.88,965.92,4365.94,56.67
2019-06-10,NYPD,3. Non-Critical,650,3.72,475.87,1266.84,13.18
2019-06-10,NYPD (Non-CIP),Police Officer/Security Holding Suspect,183,4.16,585.94,1920.77,22.25
2019-06-10,FDNY,4. Non-Medical Emergencies,2542,3.89,200.03,518.26,5.3
2019-06-10,NYPD (Non-CIP),Dispute,5570,3.74,840.76,3153.19,38.54
2019-06-10,EMS,1. Life Threating Med Emergencies,9502,3.95,188.52,595.73,6.79
2019-06-10,NYPD (Non-CIP),Other Crimes (In Progress),3169,3.87,410.65,1114.03,11.72
2019-06-10,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,291,3.99,452.21,2753.52,38.36
2019-06-10,NYPD,1. Critical,1184,3.91,214.02,434.02,3.67
2019-06-10,FDNY,2. Non-Structural Fires,152,3.55,99.88,365.82,4.43
2019-06-10,NYPD,2. Serious,2532,3.84,232.41,555.86,5.39
2019-06-10,FDNY,1. Structural Fires,241,3.81,93.23,296.72,3.39
2019-06-03,FDNY,3. Medical Emergencies,3830,4.15,277.75,567.16,4.82
2019-06-03,NYPD (Non-CIP),Other Crimes (In Progress),3445,4.05,406.59,1081.36,11.25
2019-06-03,FDNY,2. Non-Structural Fires,164,4.35,629.87,894.99,4.42
2019-06-03,NYPD,1. Critical,1157,4.08,210.73,421.6,3.51
2019-06-03,NYPD (Non-CIP),Disorderly Person/Group/Noise,1847,4.18,778.6,2748.28,32.83
2019-06-03,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,315,4.42,433.98,2466.73,33.88
2019-06-03,NYPD (Non-CIP),Past Crime,3392,4.09,958.05,4451.16,58.22
2019-06-03,NYPD (Non-CIP),Investigate/Possible Crime,2,23.5,1100.0,2602.5,25.04
2019-06-03,NYPD (Non-CIP),Police Officer/Security Holding Suspect,200,4.29,480.2,1661.77,19.69
2019-06-03,FDNY,4. Non-Medical Emergencies,2596,4.15,209.17,527.79,5.31
2019-06-03,NYPD (Non-CIP),Vehicle Accident,3820,4.11,1007.72,4615.76,60.13
2019-06-03,NYPD (Non-CIP),Possible Crimes,8775,3.99,783.88,3394.67,43.51
2019-06-03,NYPD (Non-CIP),Dispute,5593,4.03,822.78,3139.36,38.61
2019-06-03,EMS,2. Non-Life Threatening Med Emergencies,13651,4.06,331.06,983.08,10.87
2019-06-03,FDNY,1. Structural Fires,228,3.75,92.69,291.58,3.31
2019-06-03,NYPD (Non-CIP),Alarms,2352,3.99,730.25,3358.92,43.81
2019-06-03,NYPD,2. Serious,2501,4.06,240.9,590.08,5.82
2019-06-03,NYPD,3. Non-Critical,673,3.97,442.72,1221.75,12.98
2019-06-03,EMS,1. Life Threating Med Emergencies,9959,4.08,203.31,620.13,6.95
2019-05-27,EMS,1. Life Threating Med Emergencies,9855,4.08,211.11,629.98,6.98
2019-05-27,NYPD,1. Critical,1152,4.07,205.48,407.91,3.37
2019-05-27,NYPD (Non-CIP),Alarms,2435,3.94,714.16,3115.25,40.02
2019-05-27,NYPD,2. Serious,2657,4.05,245.91,576.67,5.51
2019-05-27,FDNY,2. Non-Structural Fires,148,3.73,128.16,391.54,4.39
2019-05-27,EMS,2. Non-Life Threatening Med Emergencies,13351,4.05,377.71,1040.97,11.05
2019-05-27,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,257,4.37,477.41,2520.03,34.04
2019-05-27,NYPD (Non-CIP),Dispute,5696,4.01,830.78,3079.59,37.48
2019-05-27,NYPD,3. Non-Critical,687,4.24,524.1,1295.67,12.86
2019-05-27,NYPD (Non-CIP),Other Crimes (In Progress),3469,4.02,418.31,1096.24,11.3
2019-05-27,NYPD (Non-CIP),Investigate/Possible Crime,4,3.5,609.5,3872.75,54.39
2019-05-27,NYPD (Non-CIP),Disorderly Person/Group/Noise,1747,4.1,735.79,2603.91,31.14
2019-05-27,NYPD (Non-CIP),Vehicle Accident,3592,4.2,923.88,4235.91,55.2
2019-05-27,NYPD (Non-CIP),Possible Crimes,8773,4.02,779.58,3289.14,41.83
2019-05-27,FDNY,4. Non-Medical Emergencies,2746,4.07,209.02,527.85,5.31
2019-05-27,FDNY,1. Structural Fires,231,3.95,94.73,289.15,3.24
2019-05-27,NYPD (Non-CIP),Police Officer/Security Holding Suspect,190,4.43,479.11,1647.41,19.47
2019-05-27,NYPD (Non-CIP),Past Crime,3342,4.09,910.84,4364.85,57.57
2019-05-27,FDNY,3. Medical Emergencies,3919,4.06,287.92,576.86,4.82
2019-05-20,NYPD (Non-CIP),Possible Crimes,8649,3.82,746.63,3254.58,41.8
2019-05-20,EMS,2. Non-Life Threatening Med Emergencies,13807,3.86,435.8,1123.11,11.46
2019-05-20,EMS,1. Life Threating Med Emergencies,9860,3.88,217.76,646.64,7.15
2019-05-20,NYPD (Non-CIP),Disorderly Person/Group/Noise,1861,3.83,733.55,2584.19,30.84
2019-05-20,FDNY,3. Medical Emergencies,3894,3.88,294.74,585.53,4.85
2019-05-20,FDNY,2. Non-Structural Fires,219,3.83,99.0,365.95,4.45
2019-05-20,NYPD (Non-CIP),Dispute,5716,3.73,805.86,3035.32,37.16
2019-05-20,NYPD (Non-CIP),Police Officer/Security Holding Suspect,185,3.69,523.96,1741.59,20.29
2019-05-20,NYPD (Non-CIP),Past Crime,3511,3.83,905.21,4294.35,56.49
2019-05-20,NYPD,3. Non-Critical,652,3.75,449.54,1223.64,12.9
2019-05-20,FDNY,4. Non-Medical Emergencies,2753,3.94,215.36,530.65,5.25
2019-05-20,FDNY,1. Structural Fires,221,3.78,98.58,293.79,3.25
2019-05-20,NYPD (Non-CIP),Vehicle Accident,3868,3.88,923.27,4213.19,54.83
2019-05-20,NYPD (Non-CIP),Other Crimes (In Progress),3307,3.82,396.19,1021.88,10.43
2019-05-20,NYPD (Non-CIP),Investigate/Possible Crime,3,3.33,486.33,1094.0,10.13
2019-05-20,NYPD,1. Critical,1135,3.69,202.55,394.25,3.19
2019-05-20,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,337,4.05,463.06,2723.42,37.67
2019-05-20,NYPD,2. Serious,2699,3.82,235.44,557.83,5.37
2019-05-20,NYPD (Non-CIP),Alarms,2679,3.74,725.96,3233.28,41.79
2019-05-13,EMS,1. Life Threating Med Emergencies,10072,4.24,202.21,629.45,7.12
2019-05-13,NYPD (Non-CIP),Vehicle Accident,3895,4.28,835.62,4072.61,53.95
2019-05-13,FDNY,4. Non-Medical Emergencies,2700,4.52,235.44,548.03,5.21
2019-05-13,NYPD,2. Serious,2482,4.33,230.35,561.16,5.51
2019-05-13,NYPD (Non-CIP),Dispute,5558,4.11,754.27,2881.05,35.45
2019-05-13,NYPD,3. Non-Critical,657,4.45,395.25,1132.72,12.29
2019-05-13,NYPD (Non-CIP),Disorderly Person/Group/Noise,1783,4.34,666.45,2398.88,28.87
2019-05-13,NYPD (Non-CIP),Possible Crimes,8009,4.3,710.92,3198.57,41.46
2019-05-13,FDNY,1. Structural Fires,238,4.85,95.47,284.92,3.16
2019-05-13,NYPD (Non-CIP),Past Crime,3355,4.37,844.44,4128.45,54.73
2019-05-13,FDNY,2. Non-Structural Fires,118,4.25,100.25,358.24,4.3
2019-05-13,NYPD,1. Critical,992,4.48,201.55,400.85,3.32
2019-05-13,NYPD (Non-CIP),Alarms,2377,4.17,660.41,2907.99,37.46
2019-05-13,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,330,4.2,516.44,2555.52,33.98
2019-05-13,NYPD (Non-CIP),Police Officer/Security Holding Suspect,191,4.72,401.77,1697.15,21.59
2019-05-13,EMS,2. Non-Life Threatening Med Emergencies,13151,4.28,370.79,1047.49,11.28
2019-05-13,FDNY,3. Medical Emergencies,3918,4.22,263.59,575.84,5.2
2019-05-13,NYPD (Non-CIP),Other Crimes (In Progress),3240,4.24,393.06,1047.64,10.91
2019-05-06,EMS,1. Life Threating Med Emergencies,9861,3.94,205.58,614.92,6.82
2019-05-06,NYPD (Non-CIP),Investigate/Possible Crime,3,4.33,257.0,626.67,6.16
2019-05-06,NYPD (Non-CIP),Vehicle Accident,3680,3.92,802.73,3757.2,49.24
2019-05-06,NYPD (Non-CIP),Disorderly Person/Group/Noise,1551,3.79,663.84,2162.3,24.97
2019-05-06,NYPD (Non-CIP),Other Crimes (In Progress),3117,3.86,356.02,980.86,10.41
2019-05-06,FDNY,1. Structural Fires,245,3.64,93.98,292.84,3.31
2019-05-06,NYPD (Non-CIP),Alarms,2353,3.82,668.68,2748.2,34.66
2019-05-06,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,322,4.25,478.66,2342.24,31.06
2019-05-06,NYPD (Non-CIP),Possible Crimes,7676,3.8,672.28,2966.28,38.23
2019-05-06,FDNY,2. Non-Structural Fires,114,3.96,97.43,349.32,4.2
2019-05-06,FDNY,3. Medical Emergencies,3872,3.96,271.53,564.69,4.89
2019-05-06,FDNY,4. Non-Medical Emergencies,2616,3.98,188.94,500.64,5.2
2019-05-06,NYPD,1. Critical,983,3.83,200.94,385.12,3.07
2019-05-06,NYPD (Non-CIP),Past Crime,3263,3.87,833.63,3872.86,50.65
2019-05-06,EMS,2. Non-Life Threatening Med Emergencies,12910,3.9,333.14,981.89,10.81
2019-05-06,NYPD (Non-CIP),Police Officer/Security Holding Suspect,164,4.38,375.39,1378.96,16.73
2019-05-06,NYPD,2. Serious,2407,3.84,234.81,551.7,5.28
2019-05-06,NYPD (Non-CIP),Dispute,5267,3.8,723.21,2693.71,32.84
2019-05-06,NYPD,3. Non-Critical,654,3.88,404.59,1123.15,11.98
2019-04-29,NYPD (Non-CIP),Alarms,2295,3.44,674.88,2724.9,34.17
2019-04-29,NYPD (Non-CIP),Investigate/Possible Crime,17,4.76,819.53,2637.06,30.29
2019-04-29,EMS,2. Non-Life Threatening Med Emergencies,12852,3.42,278.65,916.7,10.63
2019-04-29,NYPD,2. Serious,2387,3.42,228.23,511.13,4.71
2019-04-29,NYPD (Non-CIP),Past Crime,3120,3.35,832.89,3672.28,47.32
2019-04-29,NYPD (Non-CIP),Vehicle Accident,3478,3.44,804.4,3663.65,47.65
2019-04-29,FDNY,1. Structural Fires,241,3.25,98.58,291.48,3.22
2019-04-29,FDNY,2. Non-Structural Fires,101,3.7,100.32,355.14,4.25
2019-04-29,FDNY,3. Medical Emergencies,3640,3.44,237.52,530.71,4.89
2019-04-29,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,320,3.27,468.89,2243.7,29.58
2019-04-29,NYPD (Non-CIP),Possible Crimes,7694,3.39,687.11,2905.91,36.98
2019-04-29,NYPD (Non-CIP),Other Crimes (In Progress),3174,3.49,375.39,1008.34,10.55
2019-04-29,EMS,1. Life Threating Med Emergencies,9385,3.4,188.61,600.4,6.86
2019-04-29,FDNY,4. Non-Medical Emergencies,2458,3.39,179.18,486.47,5.12
2019-04-29,NYPD (Non-CIP),Police Officer/Security Holding Suspect,205,3.54,442.84,1505.5,17.71
2019-04-29,NYPD,1. Critical,942,3.35,199.69,385.53,3.1
2019-04-29,NYPD,3. Non-Critical,639,3.55,406.69,1155.25,12.48
2019-04-29,NYPD (Non-CIP),Disorderly Person/Group/Noise,1569,3.45,616.83,2315.44,28.31
2019-04-29,NYPD (Non-CIP),Dispute,5339,3.38,722.55,2696.6,32.9
2019-04-22,NYPD (Non-CIP),Police Officer/Security Holding Suspect,180,3.5,365.69,1624.89,20.99
2019-04-22,NYPD (Non-CIP),Possible Crimes,7994,3.6,654.74,2870.44,36.93
2019-04-22,FDNY,2. Non-Structural Fires,121,3.64,108.19,359.17,4.18
2019-04-22,NYPD,2. Serious,2340,3.55,219.74,510.42,4.84
2019-04-22,FDNY,3. Medical Emergencies,3406,3.63,237.92,527.11,4.82
2019-04-22,EMS,1. Life Threating Med Emergencies,8960,3.6,186.24,579.57,6.56
2019-04-22,FDNY,1. Structural Fires,221,3.61,92.66,285.08,3.21
2019-04-22,NYPD (Non-CIP),Alarms,2538,3.59,633.85,2625.54,33.19
2019-04-22,FDNY,4. Non-Medical Emergencies,2451,3.63,216.26,522.72,5.11
2019-04-22,NYPD (Non-CIP),Disorderly Person/Group/Noise,1479,3.57,592.78,2159.72,26.12
2019-04-22,NYPD,1. Critical,992,3.62,191.48,380.45,3.15
2019-04-22,NYPD,3. Non-Critical,586,3.54,399.27,1028.22,10.48
2019-04-22,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,331,3.51,476.78,2381.81,31.75
2019-04-22,NYPD (Non-CIP),Vehicle Accident,3047,3.61,789.96,3614.78,47.08
2019-04-22,EMS,2. Non-Life Threatening Med Emergencies,12358,3.59,236.83,814.95,9.64
2019-04-22,NYPD (Non-CIP),Other Crimes (In Progress),2845,3.57,361.29,977.43,10.27
2019-04-22,NYPD (Non-CIP),Past Crime,3073,3.62,772.27,3687.5,48.59
2019-04-22,NYPD (Non-CIP),Dispute,5315,3.6,717.63,2663.3,32.43
2019-04-15,NYPD (Non-CIP),Alarms,2653,3.68,643.37,2840.88,36.63
2019-04-15,NYPD (Non-CIP),Disorderly Person/Group/Noise,1616,3.67,624.25,2213.95,26.49
2019-04-15,FDNY,3. Medical Emergencies,3596,3.74,261.06,550.26,4.82
2019-04-15,FDNY,2. Non-Structural Fires,186,3.84,123.74,392.83,4.48
2019-04-15,EMS,2. Non-Life Threatening Med Emergencies,12981,3.69,262.68,867.22,10.08
2019-04-15,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,286,3.73,429.14,2368.74,32.33
2019-04-15,NYPD,1. Critical,943,3.69,203.97,395.32,3.19
2019-04-15,NYPD (Non-CIP),Dispute,5244,3.62,695.21,2590.7,31.59
2019-04-15,NYPD,2. Serious,2386,3.64,226.62,531.71,5.08
2019-04-15,NYPD (Non-CIP),Possible Crimes,8276,3.68,682.31,2973.67,38.19
2019-04-15,NYPD (Non-CIP),Past Crime,3134,3.82,887.16,3958.19,51.18
2019-04-15,NYPD (Non-CIP),Police Officer/Security Holding Suspect,176,3.84,415.11,1516.52,18.36
2019-04-15,FDNY,4. Non-Medical Emergencies,2635,3.74,191.34,503.78,5.21
2019-04-15,NYPD,3. Non-Critical,630,3.63,416.28,1198.7,13.04
2019-04-15,NYPD (Non-CIP),Vehicle Accident,3439,3.67,859.36,3860.87,50.03
2019-04-15,NYPD (Non-CIP),Other Crimes (In Progress),2985,3.72,392.92,971.56,9.64
2019-04-15,FDNY,1. Structural Fires,267,3.56,99.23,297.35,3.3
2019-04-15,EMS,1. Life Threating Med Emergencies,9328,3.74,188.63,587.81,6.65
2019-04-08,NYPD (Non-CIP),Alarms,2345,3.69,634.25,2688.8,34.24
2019-04-08,NYPD (Non-CIP),Disorderly Person/Group/Noise,1655,3.69,650.58,2182.32,25.53
2019-04-08,NYPD (Non-CIP),Possible Crimes,8206,3.64,693.65,3004.78,38.52
2019-04-08,FDNY,3. Medical Emergencies,3649,3.67,253.53,543.37,4.83
2019-04-08,NYPD (Non-CIP),Past Crime,3262,3.62,819.99,3842.32,50.37
2019-04-08,NYPD (Non-CIP),Dispute,5355,3.54,740.37,2737.98,33.29
2019-04-08,FDNY,1. Structural Fires,242,3.59,96.16,292.25,3.27
2019-04-08,NYPD (Non-CIP),Vehicle Accident,3475,3.68,835.99,3910.6,51.24
2019-04-08,NYPD,2. Serious,2356,3.59,233.91,543.25,5.16
2019-04-08,NYPD,1. Critical,952,3.66,211.31,401.62,3.17
2019-04-08,NYPD,3. Non-Critical,602,3.49,431.54,1071.09,10.66
2019-04-08,NYPD (Non-CIP),Police Officer/Security Holding Suspect,165,3.5,387.18,1479.87,18.21
2019-04-08,FDNY,2. Non-Structural Fires,142,3.49,103.06,359.75,4.28
2019-04-08,NYPD (Non-CIP),Other Crimes (In Progress),3131,3.58,366.55,972.62,10.1
2019-04-08,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,308,3.47,472.43,2552.49,34.67
2019-04-08,FDNY,4. Non-Medical Emergencies,2517,3.61,202.34,520.32,5.3
2019-04-08,EMS,2. Non-Life Threatening Med Emergencies,13408,3.64,300.77,949.63,10.81
2019-04-08,EMS,1. Life Threating Med Emergencies,9599,3.61,194.97,605.87,6.85
2019-04-01,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,318,3.52,431.12,2325.93,31.58
2019-04-01,NYPD,2. Serious,2230,3.43,220.34,516.82,4.94
2019-04-01,NYPD (Non-CIP),Other Crimes (In Progress),2960,3.53,371.64,1003.23,10.53
2019-04-01,FDNY,1. Structural Fires,282,3.4,98.2,292.82,3.24
2019-04-01,NYPD (Non-CIP),Alarms,2292,3.57,617.32,2659.79,34.04
2019-04-01,NYPD (Non-CIP),Past Crime,3100,3.5,856.15,3833.66,49.63
2019-04-01,NYPD (Non-CIP),Possible Crimes,7863,3.47,673.15,2876.15,36.72
2019-04-01,EMS,2. Non-Life Threatening Med Emergencies,13295,3.49,311.97,945.29,10.56
2019-04-01,NYPD (Non-CIP),Dispute,5324,3.41,743.53,2655.91,31.87
2019-04-01,FDNY,4. Non-Medical Emergencies,2464,3.52,220.93,544.04,5.39
2019-04-01,NYPD (Non-CIP),Police Officer/Security Holding Suspect,185,3.53,438.99,1521.18,18.04
2019-04-01,NYPD,1. Critical,913,3.43,207.61,391.26,3.06
2019-04-01,FDNY,2. Non-Structural Fires,188,3.32,101.56,370.34,4.48
2019-04-01,EMS,1. Life Threating Med Emergencies,9129,3.47,194.02,600.1,6.77
2019-04-01,NYPD (Non-CIP),Vehicle Accident,3649,3.54,830.89,3713.46,48.04
2019-04-01,NYPD (Non-CIP),Disorderly Person/Group/Noise,1584,3.51,604.75,2070.92,24.44
2019-04-01,NYPD,3. Non-Critical,569,3.49,381.33,1091.05,11.83
2019-04-01,FDNY,3. Medical Emergencies,3490,3.49,271.93,564.02,4.87
2019-03-25,NYPD (Non-CIP),Past Crime,3103,3.51,827.91,3766.07,48.97
2019-03-25,NYPD (Non-CIP),Vehicle Accident,3384,3.52,818.79,3681.19,47.71
2019-03-25,NYPD,2. Serious,2263,3.48,223.83,522.09,4.97
2019-03-25,FDNY,4. Non-Medical Emergencies,2441,3.53,184.51,490.7,5.1
2019-03-25,EMS,2. Non-Life Threatening Med Emergencies,13222,3.5,251.15,844.32,9.89
2019-03-25,NYPD,1. Critical,923,3.45,202.85,374.1,2.85
2019-03-25,NYPD (Non-CIP),Dispute,5275,3.45,736.44,2672.18,32.26
2019-03-25,NYPD,3. Non-Critical,664,3.43,409.4,1039.24,10.5
2019-03-25,NYPD (Non-CIP),Police Officer/Security Holding Suspect,186,3.39,523.96,1452.04,15.47
2019-03-25,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,360,3.38,247.98,2116.89,31.15
2019-03-25,NYPD (Non-CIP),Other Crimes (In Progress),3075,3.56,353.33,924.77,9.52
2019-03-25,NYPD (Non-CIP),Disorderly Person/Group/Noise,1581,3.55,600.36,1999.97,23.33
2019-03-25,NYPD (Non-CIP),Possible Crimes,7802,3.48,696.46,2868.47,36.2
2019-03-25,FDNY,2. Non-Structural Fires,164,3.48,98.34,354.92,4.28
2019-03-25,FDNY,1. Structural Fires,263,3.48,100.86,295.4,3.24
2019-03-25,EMS,1. Life Threating Med Emergencies,9151,3.49,189.02,586.83,6.63
2019-03-25,FDNY,3. Medical Emergencies,3430,3.51,250.9,542.09,4.85
2019-03-25,NYPD (Non-CIP),Alarms,2291,3.53,639.27,2777.79,35.64
2019-03-18,NYPD,2. Serious,2139,3.16,216.83,523.45,5.11
2019-03-18,FDNY,4. Non-Medical Emergencies,2438,3.2,208.69,520.33,5.19
2019-03-18,NYPD (Non-CIP),Vehicle Accident,3383,3.21,808.26,3701.27,48.22
2019-03-18,EMS,2. Non-Life Threatening Med Emergencies,12740,3.2,266.92,877.75,10.18
2019-03-18,NYPD (Non-CIP),Other Crimes (In Progress),2743,3.2,365.39,961.76,9.94
2019-03-18,FDNY,2. Non-Structural Fires,187,3.06,95.74,366.28,4.51
2019-03-18,FDNY,1. Structural Fires,263,3.17,94.65,285.95,3.19
2019-03-18,NYPD (Non-CIP),Disorderly Person/Group/Noise,1552,3.15,631.7,2200.34,26.14
2019-03-18,NYPD,1. Critical,980,3.2,192.61,381.79,3.15
2019-03-18,FDNY,3. Medical Emergencies,3556,3.17,254.27,548.84,4.91
2019-03-18,NYPD (Non-CIP),Police Officer/Security Holding Suspect,186,3.54,505.3,1668.91,19.39
2019-03-18,NYPD (Non-CIP),Dispute,5016,3.14,729.71,2668.76,32.32
2019-03-18,NYPD,3. Non-Critical,589,3.14,398.55,1119.47,12.02
2019-03-18,NYPD (Non-CIP),Possible Crimes,7803,3.21,685.89,2876.97,36.52
2019-03-18,NYPD (Non-CIP),Past Crime,3120,3.23,828.62,3781.95,49.22
2019-03-18,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,305,3.04,239.07,2255.16,33.6
2019-03-18,EMS,1. Life Threating Med Emergencies,9525,3.18,186.95,582.75,6.6
2019-03-18,NYPD (Non-CIP),Alarms,2677,3.24,642.01,2645.22,33.39
2019-03-11,EMS,1. Life Threating Med Emergencies,9742,3.29,190.84,596.87,6.77
2019-03-11,FDNY,4. Non-Medical Emergencies,2521,3.35,218.53,528.59,5.17
2019-03-11,NYPD,3. Non-Critical,620,3.26,411.5,1222.96,13.52
2019-03-11,NYPD (Non-CIP),Police Officer/Security Holding Suspect,195,3.1,425.05,1486.58,17.69
2019-03-11,NYPD (Non-CIP),Vehicle Accident,3432,3.32,859.99,3769.19,48.49
2019-03-11,NYPD,1. Critical,953,3.4,208.48,398.39,3.17
2019-03-11,NYPD (Non-CIP),Dispute,5173,3.23,722.75,2550.32,30.46
2019-03-11,FDNY,2. Non-Structural Fires,162,3.09,96.49,359.44,4.38
2019-03-11,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,345,3.4,257.67,2160.59,31.72
2019-03-11,FDNY,3. Medical Emergencies,3780,3.3,256.48,549.66,4.89
2019-03-11,NYPD,2. Serious,2058,3.28,230.19,514.5,4.74
2019-03-11,NYPD (Non-CIP),Alarms,2526,3.39,674.01,2883.33,36.82
2019-03-11,NYPD (Non-CIP),Possible Crimes,7752,3.26,734.02,3091.15,39.29
2019-03-11,EMS,2. Non-Life Threatening Med Emergencies,12786,3.3,294.31,934.51,10.67
2019-03-11,NYPD (Non-CIP),Disorderly Person/Group/Noise,1645,3.27,661.2,2178.38,25.29
2019-03-11,NYPD (Non-CIP),Other Crimes (In Progress),3026,3.35,365.54,949.97,9.74
2019-03-11,NYPD (Non-CIP),Past Crime,3087,3.34,842.42,3731.2,48.15
2019-03-11,FDNY,1. Structural Fires,255,3.21,94.66,289.05,3.24
